consumer_id,median_spend_to_income_ratio,median_credit_utilization_ratio,median_essential_spend_ratio,median_online_spend_ratio,log1p_mean_monthly_transaction_count,n_observed_months,latest_observed_month,months_health_under_40,stress_month_share,months_stressed_high_engagement,months_healthy_low_engagement,mean_financial_health_score,mean_engagement_score,latest_financial_health_score,latest_engagement_score,latest_age,latest_gender,latest_occupation,latest_province_city
KH00107445,0.44855,0.13685,0.5819801213995737,0.0880364650600804,4.125789394929758,12,2025-12-01,0,0.0,0,0,72.5,70.91666666666667,66.4,75.9,28,Nữ,Kỹ sư vật liệu,Hải Phòng
KH00107450,0.5769,0.1716,0.4528476793894388,0.2269356662883478,5.499215308914927,12,2025-12-01,0,0.0,0,0,67.53333333333333,82.38333333333334,56.0,81.2,37,Nữ,Kỹ sư y sinh,Ninh Bình
KH00107485,0.68515,0.20505,0.5390887204766218,0.16324500902798034,4.132496328186477,12,2025-12-01,0,0.0,0,0,67.29166666666667,72.5,57.0,77.7,91,Nam,Chuyên viên thu mua công nghiệp,Hưng Yên
KH00107490,0.63205,0.1459,0.5620416854708544,0.1680166538857515,4.131158535344817,12,2025-12-01,0,0.0,0,0,67.72500000000001,72.64999999999999,60.3,76.0,52,Nam,Nhà tâm lý học tư vấn,Thái Nguyên
KH00107525,0.6917,0.146,0.5339728987430464,0.15775718005341716,4.816241156068032,12,2025-12-01,0,0.0,0,0,65.80833333333334,76.93333333333334,54.1,83.4,26,Nữ,Chuyên viên trưng bày sản phẩm,Thái Nguyên
KH00107530,0.44055,0.09695,0.4205388398022118,0.152126339432215,4.133832333729219,12,2025-12-01,0,0.0,0,0,74.55833333333334,73.925,63.6,74.0,45,Nam,Giảng viên công nghệ thông tin,Đồng Tháp
KH00107565,0.6813499999999999,0.1864,0.5012639037785672,0.1321536041377449,4.128477568591559,12,2025-12-01,2,0.16666666666666666,1,0,60.56666666666666,71.23333333333333,54.5,79.0,56,Nam,Quản lý tổng đài,Nghệ An
KH00107570,0.5762,0.1378,0.4707084005294383,0.17724906078275454,4.135166556742356,12,2025-12-01,0,0.0,0,0,68.27499999999999,72.54166666666667,56.2,78.6,63,Nữ,Quản lý sản xuất,Thanh Hóa
KH00107605,0.7271000000000001,0.1937,0.4876510246486693,0.15761524450146655,5.498874419189451,12,2025-12-01,0,0.0,0,0,63.69166666666667,78.7,45.1,75.3,54,Nam,Biên tập viên chuyên đề tạp chí,Thành phố Hồ Chí Minh
KH00107610,0.7875000000000001,0.2136,0.43418173428126683,0.16566086775464667,4.139158578011894,12,2025-12-01,2,0.16666666666666666,2,0,58.36666666666667,74.6,49.2,82.7,59,Nữ,Cán bộ giáo dục bảo tàng,Khánh Hòa
KH00107645,0.6697500000000001,0.22775,0.5561903754015984,0.12869604824056616,4.809470649500821,12,2025-12-01,0,0.0,0,0,64.65833333333333,74.72500000000001,56.3,77.0,42,Nữ,Chuyên viên trắc địa,Đồng Tháp
KH00107650,0.4736,0.10275000000000001,0.4392939555774281,0.253819713264729,5.902633333401366,12,2025-12-01,0,0.0,0,0,72.05,82.18333333333334,61.3,84.8,35,Nữ,Kỹ sư kết cấu,Đồng Nai
KH00107685,0.7774,0.21760000000000002,0.4840721963102,0.17861977427662679,5.497851052223113,12,2025-12-01,0,0.0,0,0,61.541666666666664,79.06666666666666,53.1,78.7,50,Nữ,Chuyên viên cây xanh cảnh quan,Đà Nẵng
KH00107690,0.69505,0.14765,0.48276287458920675,0.1457617714436055,4.812861632743379,12,2025-12-01,0,0.0,0,0,64.75833333333334,75.925,53.3,84.1,57,Nam,Nhà văn khoa học,Thanh Hóa
KH00107725,0.6679,0.18080000000000002,0.4143329721083353,0.22521961685938674,5.214029550025447,12,2025-12-01,0,0.0,0,0,62.34166666666667,82.35000000000001,59.0,80.1,22,Nam,Thủ thư thư viện công cộng,An Giang
KH00107730,0.63615,0.13319999999999999,0.440457098484607,0.2138450519262301,5.721131112990814,12,2025-12-01,0,0.0,0,0,67.96666666666667,80.72500000000001,55.0,80.9,36,Nữ,Chuyên viên nắn chỉnh xương,Thành phố Hồ Chí Minh
KH00107765,0.8693500000000001,0.1844,0.389629525007649,0.19944705886598174,4.815566164479798,12,2025-12-01,0,0.0,0,0,61.4,79.19166666666666,45.9,77.5,26,Nam,Cán bộ hành chính địa phương,Cà Mau
KH00107770,0.6709499999999999,0.1352,0.40250203151901054,0.18386142842281775,5.214935757608986,12,2025-12-01,0,0.0,0,0,68.63333333333334,79.25,57.1,78.0,46,Nam,Chuyên viên công nghệ dệt may,Sơn La
KH00107805,0.77375,0.1528,0.24725868310108878,0.2870035436400781,5.4995560824741965,12,2025-12-01,0,0.0,0,0,63.25833333333333,84.18333333333332,55.1,80.8,23,Nữ,Giáo viên mầm non,Cần Thơ
KH00107810,0.5184,0.2099,0.0550939765659897,0.6338521801876095,2.70805020110221,1,2025-12-01,0,0.0,0,0,69.7,48.8,69.7,48.8,23,Nam,Biên tập viên đặt bài,Thành phố Hồ Chí Minh
KH00107845,0.6498999999999999,0.15795,0.47251445990099455,0.2106833834363884,5.721676964532752,12,2025-12-01,0,0.0,0,0,65.375,81.625,52.7,77.9,36,Nam,Phóng viên ảnh,Sơn La
KH00107850,0.83995,0.33205,0.5020581927216733,0.17020794278565465,5.723585101952381,12,2025-12-01,0,0.0,0,0,57.5,78.55,50.9,79.6,48,Nữ,Nhân viên cứu trợ quốc tế,Lâm Đồng
KH00107885,0.47565,0.1212,0.4498153500392057,0.2494993630701046,5.900810178839851,12,2025-12-01,0,0.0,0,0,72.7,82.45833333333333,61.9,81.9,45,Nữ,Nhà khoa học thính học,Thành phố Hồ Chí Minh
KH00107890,0.6088,0.219,0.0955518420246964,0.7208388611082763,2.302585092994046,1,2025-04-01,0,0.0,0,0,65.1,50.5,65.1,50.5,23,Nam,Chuyên viên viết nội dung quảng cáo,Hà Nội
KH00107925,0.6954,0.2668,0.5370098181951761,0.21866911527845517,5.211760431738461,12,2025-12-01,0,0.0,0,0,61.86666666666667,79.96666666666667,44.6,90.2,33,Nam,Nhà thiết kế bối cảnh,Hà Tĩnh
KH00107930,0.62845,0.1459,0.47437292169609757,0.2355524503621864,4.135166556742356,12,2025-12-01,0,0.0,0,0,65.69166666666666,76.58333333333333,57.0,78.9,85,Nữ,Quản lý thu mua,Tây Ninh
KH00107965,0.45685,0.11375,0.5226242784325759,0.14591734023437153,4.814890716970161,12,2025-12-01,0,0.0,0,0,71.39999999999999,77.10000000000001,63.9,78.1,85,Nam,Thư ký luật sư tranh tụng,Hải Phòng
KH00107970,0.8079000000000001,0.18385,0.5399250520701407,0.216586304020152,5.499215308914927,12,2025-12-01,0,0.0,0,0,61.53333333333333,81.19166666666666,55.8,80.6,61,Nữ,Chuyên viên trang điểm,Quảng Trị
KH00108005,0.8234999999999999,0.2033,0.5088666096092191,0.1141406679369335,4.1364990019761345,12,2025-12-01,0,0.0,0,0,61.925000000000004,70.575,54.8,72.1,56,Nam,Giáo viên tiếng anh,Hà Tĩnh
KH00108010,0.59605,0.239,0.4839195153952204,0.17644762628000316,4.123093975508087,12,2025-12-01,0,0.0,0,0,65.4,72.48333333333333,46.6,73.3,63,Nam,Quản lý trường quay,Hưng Yên
KH00108045,0.4431,0.10425,0.4925772945614807,0.19144422638391717,5.72194977861165,12,2025-12-01,0,0.0,0,0,70.68333333333334,81.40833333333333,61.0,79.6,27,Nam,Nhà khoa học nghiên cứu toán học,Đồng Tháp
KH00108050,0.6105,0.2249,0.49767715275374846,0.18403004243092486,5.901494251378214,12,2025-12-01,0,0.0,0,0,64.125,79.63333333333334,48.2,77.0,32,Nữ,Người quay phim,Đồng Nai
KH00108085,0.9725999999999999,0.2257,0.48911770465925,0.226248461383196,5.494774652599741,12,2025-12-01,0,0.0,0,0,60.0,81.175,47.2,78.8,47,Nam,Nhân viên tư vấn hỗ trợ,Điện Biên
KH00108090,0.6173,0.18375000000000002,0.5447843343210386,0.1486921053565339,4.812861632743379,12,2025-12-01,0,0.0,0,0,66.77499999999999,76.14999999999999,57.9,74.8,68,Nữ,Chuyên viên xử lý bồi thường bảo hiểm,An Giang
KH00108125,0.6542,0.21405000000000002,0.463634362397176,0.17619298128329056,4.810828422961282,12,2025-12-01,0,0.0,0,0,65.78333333333333,77.46666666666667,54.4,81.1,27,Nam,Chuyên viên phục chế đồ gỗ,Vĩnh Long
KH00108130,0.4609,0.1072,0.535707978154234,0.14071995761893344,4.135166556742356,12,2025-12-01,0,0.0,0,0,75.18333333333334,73.375,75.8,74.1,63,Nam,Nhà khoa học y sinh,Hải Phòng
KH00108165,0.5549,0.10915,0.39041131362579473,0.24318637237193058,4.817589773939326,12,2025-12-01,0,0.0,0,0,68.53333333333333,80.11666666666666,54.6,82.6,27,Nữ,Kỹ sư hệ thống sản xuất,Cần Thơ
KH00108170,0.8385,0.28175,0.4563538344026136,0.2411392033996974,5.720858075446456,12,2025-12-01,0,0.0,0,0,59.324999999999996,82.48333333333333,47.2,81.3,50,Nữ,Thủ thư thư viện công cộng,Điện Biên
KH00108205,0.51395,0.12565,0.48276843674650205,0.21550589354893235,5.498874419189451,12,2025-12-01,0,0.0,0,0,68.22500000000001,81.35833333333333,53.3,86.7,35,Nam,Quản lý di sản,An Giang
KH00108210,0.6771499999999999,0.26335000000000003,0.3759748819383082,0.27587453568621256,4.135166556742356,12,2025-12-01,2,0.16666666666666666,1,0,59.40833333333333,77.66666666666667,59.6,82.0,25,Nam,Chuyên viên trắc địa,Thành phố Hồ Chí Minh
KH00108245,0.6132500000000001,0.18555,0.5137063405276787,0.13968466589825046,4.1298189504157605,12,2025-12-01,1,0.08333333333333333,0,0,63.574999999999996,73.25,64.0,71.2,50,Nam,Chuyên viên biên tập nội dung,Thành phố Hồ Chí Minh
KH00108250,0.7666999999999999,0.24955,0.5860533469885932,0.1827744787203626,4.816915692349932,12,2025-12-01,0,0.0,0,0,62.50833333333333,77.21666666666667,44.1,77.7,88,Nữ,Chuyên viên giám định rủi ro bảo hiểm,Cao Bằng
KH00108285,0.52745,0.13175,0.5484186435864373,0.14880538627427875,5.499896739946406,12,2025-12-01,0,0.0,0,0,71.08333333333333,77.93333333333334,58.0,80.3,94,Nam,Quản lý cơ sở vật chất,Vĩnh Long
KH00108290,0.6622,0.16555,0.4720637684370552,0.15483097543152705,4.813538451720147,12,2025-12-01,0,0.0,0,0,65.02499999999999,77.01666666666667,57.3,77.9,71,Nam,Nhà chọn giống cây trồng,Hà Nội
KH00108325,0.7783,0.1675,0.43734805791951936,0.2675838724338875,4.1364990019761345,12,2025-12-01,0,0.0,0,0,65.48333333333333,78.00833333333334,51.1,84.9,44,Nữ,Công chức hành chính,Phú Thọ
KH00108330,0.7326999999999999,0.19445,0.590226636011593,0.17856983627993284,4.133832333729219,12,2025-12-01,0,0.0,0,0,64.19166666666666,74.05,58.6,75.1,66,Nam,Nhà địa chất công trình,Lào Cai
KH00108365,0.6404000000000001,0.1795,0.25763656791405987,0.2630512499612204,5.499215308914927,12,2025-12-01,0,0.0,0,0,66.29166666666667,83.52499999999999,52.8,83.3,15,Nam,Quản lý cơ sở vật chất,Đồng Nai
KH00108370,0.76505,0.2222,0.5938629431258543,0.15844425084748037,4.135166556742356,12,2025-12-01,1,0.08333333333333333,0,0,61.14166666666667,73.93333333333334,51.0,75.0,29,Nam,Chuyên viên trị liệu nghề nghiệp,Bắc Ninh
KH00108405,0.6286,0.1785,0.5610510522377049,0.1846171253862131,5.2158411447237985,12,2025-12-01,0,0.0,0,0,65.49166666666666,78.325,58.5,80.0,52,Nam,Kỹ thuật viên chẩn đoán hình ảnh,Đồng Tháp
KH00108410,0.54095,0.15375,0.4741658792794722,0.25690950661662126,5.903316160331277,12,2025-12-01,0,0.0,0,0,70.68333333333332,82.47500000000001,55.4,83.0,33,Nữ,Kỹ sư dầu khí,Thành phố Hồ Chí Minh
KH00108445,0.53665,0.12705,0.5329761125565395,0.1878026440573241,4.141811099461024,12,2025-12-01,0,0.0,0,0,69.64999999999999,75.71666666666667,64.4,71.5,70,Nữ,Chuyên viên phục chế bảo tàng,Hà Nội
KH00108450,0.5113,0.13585,0.4243451847416666,0.2447981855709202,5.718397377007283,12,2025-12-01,0,0.0,0,0,70.40833333333333,81.50833333333334,57.7,79.5,49,Nữ,Chuyên viên phân tích tình báo,Hà Nội
KH00108485,0.49729999999999996,0.1237,0.46626747736536545,0.19522935588231144,4.814214812922799,12,2025-12-01,0,0.0,0,0,71.05,78.25,55.5,90.1,69,Nam,Kế toán viên tài chính công,Hà Nội
KH00108490,0.80635,0.24730000000000002,0.4202266806828109,0.25912460562301254,5.216745712854225,12,2025-12-01,0,0.0,0,0,60.333333333333336,82.20833333333333,51.8,84.7,35,Nữ,Quản trị viên tổ chức từ thiện,Đắk Lắk
KH00108525,0.44475,0.14475,0.4668881505468889,0.1741242032087612,4.81150661898592,12,2025-12-01,0,0.0,0,0,70.90833333333335,78.71666666666667,66.4,76.5,44,Nam,Bác sĩ đa khoa,Đồng Nai
KH00108530,0.6651,0.2141,0.4480013816992974,0.24616987071041704,5.7192182827860405,12,2025-12-01,0,0.0,0,0,65.43333333333334,82.73333333333333,51.5,80.8,36,Nữ,Chuyên viên kính thuốc,Phú Thọ
KH00108565,0.7478,0.19105,0.42325943011397804,0.18468641957657084,5.212214667494625,12,2025-12-01,0,0.0,0,0,60.65,78.65833333333333,46.4,90.1,17,Nam,Chuyên viên khảo sát nông thôn,Cần Thơ
KH00108570,0.63025,0.1835,0.5627838125185004,0.19863758011986676,4.814214812922799,12,2025-12-01,1,0.08333333333333333,1,0,67.25833333333334,76.55833333333334,52.9,81.0,54,Nam,Quản trị viên giáo dục,Hà Nội
KH00108605,0.7261,0.17415,0.5222166488519066,0.16934974443316855,5.719765179162811,12,2025-12-01,0,0.0,0,0,63.65,79.41666666666667,50.1,82.1,46,Nữ,Cán bộ quan hệ sắc tộc,Đồng Nai
KH00108610,0.7142,0.18059999999999998,0.49801019647304906,0.17142551869635742,4.815566164479798,12,2025-12-01,0,0.0,0,0,66.18333333333334,76.99166666666666,59.5,78.3,44,Nữ,Giáo viên mầm non,Đồng Tháp
KH00108645,0.39485000000000003,0.08635,0.5125160778707096,0.1553747368881639,4.809470649500821,12,2025-12-01,0,0.0,0,0,75.05833333333334,76.55,59.4,85.8,68,Nam,Bác sĩ đa khoa,Thành phố Hồ Chí Minh
KH00108650,0.6459999999999999,0.17105,0.5120463067667589,0.18369129438807905,4.137829674161839,12,2025-12-01,0,0.0,0,0,67.64999999999999,75.29166666666667,56.4,74.6,91,Nữ,Cán bộ ứng phó khẩn cấp,Thành phố Hồ Chí Minh
KH00108685,0.4916,0.12275,0.49434900171721363,0.1600038606335139,4.808111029984782,12,2025-12-01,0,0.0,0,0,71.375,76.2,56.8,79.2,71,Nam,Lập trình viên đa phương tiện,Cần Thơ
KH00108690,0.5222,0.13665,0.4852239987290714,0.199801852701975,5.216293531069446,12,2025-12-01,0,0.0,0,0,68.89999999999999,79.51666666666667,51.9,82.4,50,Nam,Lập trình viên đa phương tiện,Hà Nội
KH00108725,0.6043000000000001,0.13175,0.5180076932474383,0.18512783691665202,5.2158411447237985,12,2025-12-01,0,0.0,0,0,67.27499999999999,79.44166666666666,56.1,82.3,54,Nam,Quản lý di sản,Bắc Ninh
KH00108730,0.7182999999999999,0.1603,0.44256240335591984,0.26029817210966993,5.902405620773717,12,2025-12-01,0,0.0,0,0,61.975,82.14166666666667,55.3,83.2,35,Nữ,Điều dưỡng khuyết tật học tập,Sơn La
KH00108765,0.67225,0.14495,0.26008868356604675,0.2513875220650156,5.901722171607121,12,2025-12-01,0,0.0,0,0,65.46666666666667,83.25,55.6,83.0,20,Nữ,Nhà thiết kế gốm sứ,Đà Nẵng
KH00108770,0.6165,0.2441,0.0697625737305323,0.8204882496325103,2.3978952727983707,1,2025-09-01,0,0.0,0,0,65.0,55.3,65.0,55.3,64,Nữ,Giáo viên tiếng anh,Thành phố Hồ Chí Minh
KH00108805,0.50255,0.13385,0.4167586916437652,0.2166041779147681,4.814890716970161,12,2025-12-01,0,0.0,0,0,74.26666666666667,78.84166666666667,64.7,78.1,39,Nam,Cán bộ quản lý thị trường,Đắk Lắk
KH00108810,0.6884,0.25695,0.594094216339838,0.12813832296440714,4.135166556742356,12,2025-12-01,2,0.16666666666666666,1,0,58.074999999999996,73.55833333333334,51.7,88.0,33,Nam,Kiểm soát viên tài chính,Cần Thơ
KH00108845,0.7765,0.26045,0.44881470659580236,0.24807182346513146,5.720311776607412,12,2025-12-01,0,0.0,0,0,62.09166666666667,82.64166666666667,50.0,82.2,50,Nữ,Chuyên viên trị liệu thảo dược,Thái Nguyên
KH00108850,0.5936999999999999,0.13075,0.5364404005093499,0.1124776294378888,5.213122520484805,12,2025-12-01,0,0.0,0,0,68.55,75.73333333333333,53.2,85.1,50,Nam,Chuyên viên kính thuốc,Thành phố Hồ Chí Minh
KH00108885,0.8540000000000001,0.31720000000000004,0.5592156773057781,0.12812235874060124,4.817589773939326,12,2025-12-01,0,0.0,0,0,59.26666666666667,75.89166666666667,50.6,75.3,78,Nam,Cán bộ giáo dục bảo tàng,Bắc Ninh
KH00108890,0.651,0.1523,0.5484983146210426,0.18688381871124743,5.4995560824741965,12,2025-12-01,0,0.0,0,0,66.14999999999999,79.23333333333333,55.3,76.6,72,Nữ,Nhà thiết kế gốm sứ,Hải Phòng
KH00108925,0.5548500000000001,0.1871,0.500351020670242,0.19737982244453522,5.211760431738461,12,2025-12-01,0,0.0,0,0,64.30833333333332,82.35833333333333,57.4,77.9,36,Nam,Kỹ thuật viên phân tích mẫu khoan,Thành phố Hồ Chí Minh
KH00108930,0.8141499999999999,0.1782,0.5143074843650626,0.20102118495929122,4.131158535344817,12,2025-12-01,0,0.0,0,0,62.458333333333336,74.075,52.3,77.5,93,Nam,Nhà thiết kế triển lãm,An Giang
KH00108965,0.6228,0.1567,0.4722925695338098,0.2617311220150593,5.720038515231207,12,2025-12-01,0,0.0,0,0,64.76666666666667,81.675,53.2,83.5,49,Nam,Cảnh sát,Đắk Lắk
KH00108970,0.6334,0.23959999999999998,0.5655821922297581,0.22890737471292438,5.500577706945823,12,2025-12-01,0,0.0,0,0,64.35833333333333,82.0,50.4,79.1,44,Nữ,Chuyên viên nghiên cứu công đoàn,Hà Nội
KH00109005,0.58765,0.1698,0.4986353114112032,0.20068985640683273,4.133832333729219,12,2025-12-01,0,0.0,0,0,66.77499999999999,73.79166666666667,49.6,72.8,92,Nam,Chuyên viên thu mua bán lẻ,Đắk Lắk
KH00109010,0.5846,0.1211,0.5714035374269026,0.18500809254091716,5.498533413218542,12,2025-12-01,0,0.0,0,0,70.10000000000001,78.54166666666667,57.0,79.4,53,Nam,Kỹ thuật viên kế toán,Hà Nội
KH00109045,0.7835000000000001,0.2559,0.4179379084751526,0.1850184714910469,5.499215308914927,12,2025-12-01,0,0.0,0,0,61.73333333333333,79.21666666666667,52.7,80.6,34,Nam,Nhà trị liệu tâm lý qua chuyển động,Vĩnh Long
KH00109050,0.7046,0.2823,0.1316468072105102,0.8590528567063855,2.3978952727983707,1,2025-02-01,0,0.0,0,0,55.9,57.2,55.9,57.2,62,Nữ,Đạo diễn sân khấu,Thành phố Hồ Chí Minh
KH00109085,0.6637500000000001,0.1501,0.4724612190410299,0.16407641477491344,5.213576138092946,12,2025-12-01,0,0.0,0,0,63.833333333333336,78.21666666666667,50.6,76.5,58,Nam,Cán bộ quản lý chất thải,Quảng Ninh
KH00109090,0.7074,0.20445,0.5506232832757258,0.19213578864367764,5.215388553632117,12,2025-12-01,0,0.0,0,0,62.475,79.875,48.5,84.0,77,Nam,Nhà thiết kế web,Cao Bằng
KH00109125,0.76155,0.23775,0.5475790909150912,0.19476928716063346,4.81014976667463,12,2025-12-01,0,0.0,0,0,61.84166666666667,78.44166666666666,53.6,75.5,72,Nam,Điều dưỡng sức khỏe tâm thần,Quảng Ninh
KH00109130,0.60485,0.12240000000000001,0.5179135801882389,0.1978002476939297,5.500918016630917,12,2025-12-01,0,0.0,0,0,67.58333333333333,79.26666666666667,53.9,83.8,47,Nữ,Nhà nghiên cứu bò sát,An Giang
KH00109165,0.6810499999999999,0.15525,0.5029371120289542,0.1568951486794844,4.812184355372417,12,2025-12-01,0,0.0,0,0,66.875,75.14166666666667,57.4,76.2,51,Nam,Chuyên viên thẩm định bồi thường,Quảng Trị
KH00109170,0.51705,0.13585,0.3783212511972207,0.16982210628525465,5.498533413218542,12,2025-12-01,0,0.0,0,0,71.86666666666666,78.75,60.3,77.1,46,Nam,Quản lý trung tâm thông tin du lịch,Đồng Nai
KH00109205,0.57065,0.11405000000000001,0.4938352124985529,0.1363312397566102,4.812184355372417,12,2025-12-01,0,0.0,0,0,70.8,76.03333333333333,61.6,80.1,59,Nam,Kỹ thuật viên xạ trị,Thành phố Hồ Chí Minh
KH00109210,0.70405,0.17980000000000002,0.5276352871468908,0.14896601013424332,5.902177856281217,12,2025-12-01,0,0.0,0,0,64.56666666666666,78.15833333333333,52.0,78.9,38,Nữ,Nhà môi giới bảo hiểm,Lâm Đồng
KH00109245,0.6574,0.13965,0.4275447104734639,0.23587156699894013,5.2158411447237985,12,2025-12-01,0,0.0,0,0,65.04166666666667,81.89999999999999,59.3,75.1,35,Nam,Nhà thiết kế trang sức,Lào Cai
KH00109250,0.6072,0.1488,0.5144830669802786,0.2053410299143285,4.133832333729219,12,2025-12-01,0,0.0,0,0,68.38333333333333,73.88333333333334,57.0,75.0,63,Nữ,Nhà khoa học sinh lý,Cà Mau
KH00109285,0.49234999999999995,0.16494999999999999,0.4796135465872141,0.18463263067436364,5.72194977861165,12,2025-12-01,0,0.0,0,0,67.425,79.675,50.8,85.5,46,Nữ,Chuyên viên phân tích đầu tư,Hưng Yên
KH00109290,0.65985,0.2061,0.5669814480362461,0.1623162968883404,5.4995560824741965,12,2025-12-01,0,0.0,0,0,66.01666666666667,77.45,52.4,75.3,55,Nam,Chuyên viên giám định rủi ro bảo hiểm,Lâm Đồng
KH00109325,0.64345,0.12925,0.5316267814899529,0.16927211314289387,5.501598288765995,12,2025-12-01,0,0.0,0,0,65.89999999999999,79.45,56.5,78.8,54,Nữ,Lập trình viên hệ thống,Thành phố Hồ Chí Minh
KH00109330,0.33725,0.0889,0.5233493127599846,0.18514119591085793,4.133832333729219,12,2025-12-01,0,0.0,0,0,76.39999999999999,74.25833333333334,66.2,80.1,59,Nữ,Luật sư,Thành phố Hồ Chí Minh
KH00109365,0.5493,0.1326,0.472619283629709,0.2060716952953488,4.8060681283549815,12,2025-12-01,0,0.0,0,0,68.80833333333334,78.55,51.7,84.6,62,Nam,Quản lý trung tâm thông tin du lịch,Cà Mau
KH00109370,0.7282,0.2409,0.4978312980549249,0.19099884370443945,5.209030675721271,12,2025-12-01,0,0.0,0,0,62.9,79.02499999999999,47.8,84.3,51,Nam,Giáo viên giáo dục đặc biệt,Thái Nguyên
KH00109405,0.79525,0.18175,0.5573578258126926,0.21823298475069608,4.133832333729219,12,2025-12-01,2,0.16666666666666666,1,0,57.55833333333334,74.16666666666667,14.1,84.9,53,Nam,Nhà thiết kế sản phẩm,Đà Nẵng
KH00109410,0.6445,0.1471,0.45722988658549246,0.16454414525835215,4.812861632743379,12,2025-12-01,0,0.0,0,0,65.73333333333333,77.76666666666667,53.5,79.3,56,Nữ,Thủ thư học thuật,Thanh Hóa
KH00109445,0.52845,0.11505,0.525001515876399,0.176205682618603,5.497851052223113,12,2025-12-01,0,0.0,0,0,69.91666666666667,80.3,50.3,95.4,45,Nam,Kỹ sư khai thác mỏ,Huế
KH00109450,0.76015,0.18514999999999998,0.39122382037480025,0.18242513304815688,4.137829674161839,12,2025-12-01,0,0.0,0,0,66.95,73.65833333333333,55.4,76.3,38,Nam,Chuyên viên thuế cấp cao,Sơn La
